brand,price,mileage,power,new,year,fuel,cc
Kawasaki,3950,25000.0,25.0,Gebruikt,1996.0,Benzine,805.0
Kawasaki,4395,0.0,11.0,Nieuw,2021.0,0,125.0
Kawasaki,4695,0.0,11.0,Nieuw,2021.0,0,125.0
Kawasaki,5595,33000.0,47.0,Gebruikt,1999.0,Benzine,1471.0
Kawasaki,5989,48161.0,140.0,Gebruikt,2007.0,Benzine,1352.0
Kawasaki,6289,18043.0,50.0,Gebruikt,2018.0,Benzine,649.0
Kawasaki,6489,20905.0,35.0,Gebruikt,2015.0,Benzine,903.0
Kawasaki,6990,6460.0,45.0,Gebruikt,2017.0,Benzine,649.0
Kawasaki,7489,891.0,51.0,Gebruikt,2016.0,Benzine,649.0
Kawasaki,7689,32059.0,102.0,Gebruikt,2011.0,Benzine,1043.0
Kawasaki,7745,0.0,50.0,Nieuw,2021.0,0,649.0
Kawasaki,8045,0.0,45.0,Nieuw,2021.0,0,649.0
Kawasaki,9695,0.0,92.0,Nieuw,2021.0,0,948.0
Kawasaki,13689,9685.0,147.0,Gebruikt,2015.0,Benzine,1441.0
Kawasaki,3350,43315.0,78.0,Gebruikt,2002.0,Benzine,1200.0
Kawasaki,3499,30000.0,105.0,Gebruikt,2003.0,Benzine,786.409626719057
Kawasaki,4800,44814.0,129.0,Gebruikt,2006.0,Benzine,998.0
Kawasaki,5599,51305.0,102.0,Gebruikt,2011.0,Not defined,1043.0
Kawasaki,5999,12770.0,37.0,Gebruikt,2006.0,Benzine,749.0
Kawasaki,6580,46000.0,74.0,Gebruikt,1982.0,Benzine,786.409626719057
Honda,2550,760.0,7.0,Gebruikt,2020.0,Super 95,125.0
Honda,2590,0.0,5.0,Nieuw,2002.5164528722808,0,110.0
Honda,2950,40203.0,78.0,Gebruikt,2002.0,Benzine,996.0
Honda,3390,360.0,9.0,Gebruikt,2019.0,Benzine,125.0
Honda,3489,31971.0,54.0,Gebruikt,1996.0,Benzine,747.0
Honda,3970,0.0,7.0,Nieuw,2002.5164528722808,0,125.0
Honda,4320,0.0,9.0,Nieuw,2002.5164528722808,0,125.0
Honda,4890,7480.0,35.0,Gebruikt,2019.0,Benzine,471.0
Honda,4989,883.0,35.0,Gebruikt,2004.0,Benzine,449.0
Honda,5390,3221.0,18.0,Gebruikt,2020.0,Benzine,250.0
Honda,5490,14334.0,72.0,Gebruikt,2006.0,Benzine,998.0
Honda,6489,22152.0,79.0,Gebruikt,2010.0,Benzine,998.0
Honda,6520,0.0,34.0,Nieuw,2002.5164528722808,0,471.0
Honda,8290,20300.0,40.0,Gebruikt,2017.0,Benzine,745.0
Honda,9222,0.0,70.0,Nieuw,2002.5164528722808,0,649.0
Honda,9890,8900.0,93.0,Gebruikt,2011.0,Overig,1261.0
Honda,10190,26670.0,70.0,Gebruikt,2017.0,Benzine,998.0
Honda,12823,0.0,70.0,Nieuw,2002.5164528722808,0,998.0
Honda,12990,73693.0,87.0,Gebruikt,2002.0,Benzine,1832.0
Honda,13325,0.0,95.0,Nieuw,2002.5164528722808,0,1237.0
BMW,5989,79150.0,62.0,Gebruikt,2004.0,Benzine,1130.0
BMW,6750,1200.0,25.0,Gebruikt,2018.0,Benzine,350.0
BMW,6990,20100.0,55.0,Gebruikt,2016.0,Benzine,798.0
BMW,7989,23570.0,63.0,Gebruikt,2008.0,Benzine,798.0
BMW,8500,23000.0,45.0,Gebruikt,2000.0,Benzine,1200.0
BMW,8750,43000.0,79.0,Gebruikt,2009.0,Benzine,1293.0
BMW,8789,13036.0,57.0,Gebruikt,2019.0,Benzine,853.0
BMW,9189,43754.0,142.0,Gebruikt,2012.0,Overig,999.0
BMW,9789,9539.0,44.0,Gebruikt,2019.0,Benzine,647.0
BMW,9989,41.0,19.0,Gebruikt,1968.0,Benzine,490.0
BMW,10250,16100.0,56.0,Gebruikt,2019.0,Benzine,853.0
BMW,10689,21872.0,92.0,Gebruikt,2015.0,Benzine,1170.0
BMW,10989,49702.0,118.0,Gebruikt,2015.0,Benzine,1650.0
BMW,11289,21181.0,142.0,Gebruikt,2013.0,Benzine,999.0
BMW,11930,653.0,70.0,Gebruikt,2020.0,Benzine,853.0
BMW,13950,50000.0,79.0,Gebruikt,2014.0,Benzine,1170.0
BMW,13950,20000.0,79.0,Gebruikt,2014.0,Benzine,1170.0
BMW,15500,9500.0,92.0,Gebruikt,2017.0,Benzine,1170.0
BMW,15500,22800.0,79.0,Gebruikt,2016.0,Benzine,1170.0
BMW,15800,9800.0,79.0,Gebruikt,2019.0,Benzine,1254.0
Yamaha,2900,42932.0,99.0,Gebruikt,1991.0,Benzine,1000.0
Yamaha,9989,21255.0,106.0,Gebruikt,2011.0,Benzine,1298.0
Yamaha,1790,10300.0,37.0,Gebruikt,1995.0,Benzine,599.0
Yamaha,2400,54904.0,72.0,Gebruikt,2004.0,Benzine,600.0
Yamaha,2500,9217.0,9.0,Gebruikt,2018.0,Benzine,786.409626719057
Yamaha,2500,51800.0,72.0,Gebruikt,2006.0,Benzine,600.0
Yamaha,2790,1157.0,8.0,Gebruikt,2020.0,Benzine,125.0
Yamaha,2890,34084.0,72.0,Gebruikt,2004.0,Benzine,600.0
Yamaha,2899,30578.0,72.0,Gebruikt,2005.0,Benzine,600.0
Yamaha,2950,7105.0,9.0,Gebruikt,2018.0,Benzine,125.0
Yamaha,2990,34755.0,45.0,Gebruikt,1993.0,Benzine,1100.0
Yamaha,3395,12542.0,33.0,Gebruikt,2006.0,Benzine,786.409626719057
Yamaha,3500,27870.0,45.0,Gebruikt,1993.0,Benzine,1063.0
Yamaha,3800,28000.0,35.0,Gebruikt,1992.0,Benzine,659.0
Yamaha,3999,20100.0,23.0,Gebruikt,2016.0,Benzine,786.409626719057
Yamaha,4500,24000.0,55.0,Gebruikt,2016.0,Benzine,689.0
Yamaha,4500,6200.0,78.0,Gebruikt,2012.0,Benzine,786.409626719057
Yamaha,4900,4337.0,57.0,Gebruikt,2013.0,Not defined,600.0
Yamaha,5000,11338.0,78.0,Gebruikt,2016.0,Benzine,786.409626719057
Yamaha,6790,57457.0,46.0,Gebruikt,2002.0,Benzine,1602.0
Ducati,8900,78000.0,73.0,Gebruikt,2014.0,Benzine,1198.0
Ducati,9789,15680.0,81.0,Gebruikt,2017.0,Benzine,937.0
Ducati,9999,9144.0,110.0,Gebruikt,2015.0,Benzine,995.0
Ducati,15289,6907.0,135.0,Gebruikt,2014.0,Overig,1198.0
Ducati,17989,6196.0,153.0,Gebruikt,2020.0,Benzine,1103.0
Ducati,17989,25866.0,80.0,Gebruikt,1996.0,Benzine,916.0
Ducati,18989,1944.0,153.0,Gebruikt,2020.0,Benzine,1103.0
Ducati,23995,0.0,153.0,Nieuw,2021.0,0,1103.0
Ducati,34989,6500.0,135.0,Gebruikt,2017.0,Benzine,1198.0
Ducati,37205,0.0,158.0,Nieuw,2021.0,0,1103.0
Ducati,39000,2796.0,135.0,Gebruikt,2016.0,Benzine,1198.0
Ducati,49989,11372.0,51.0,Gebruikt,1977.0,Benzine,854.0
Ducati,100305,0.0,165.0,Nieuw,2021.0,0,998.0
Ducati,449000,35819.066033016505,191.0,Gebruikt,2021.0,Benzine,800.0
Ducati,2900,50051.0,62.0,Gebruikt,2003.0,Super 95,992.0
Ducati,4700,52000.0,61.0,Gebruikt,2006.0,Benzine,992.0
Ducati,6999,4188.0,54.0,Gebruikt,2016.0,Benzine,803.0
Ducati,7790,21185.0,81.0,Gebruikt,2016.0,Benzine,937.0
Ducati,7950,9807.0,93.0,Gebruikt,2008.0,Benzine,849.0
Ducati,8990,23000.0,110.0,Gebruikt,2012.0,Benzine,1100.0
Kawasaki,7450,39144.0,105.0,Gebruikt,2014.0,Benzine,1043.0
Kawasaki,7800,9248.0,26.0,Gebruikt,2007.0,Benzine,450.0
Kawasaki,1300,58000.0,72.0,Gebruikt,1997.0,Benzine,600.0
Kawasaki,2490,46000.0,37.0,Gebruikt,1992.0,Benzine,499.0
Kawasaki,2499,64000.0,47.0,Gebruikt,2008.0,Benzine,649.0
Kawasaki,2500,12500.0,36.0,Gebruikt,2004.0,Benzine,499.0
Kawasaki,2999,30000.0,53.0,Gebruikt,2007.0,Benzine,649.0
Kawasaki,3400,72.0,54.623782675551,Gebruikt,2015.0,Not defined,786.409626719057
Kawasaki,3400,12569.0,81.0,Gebruikt,2006.0,Benzine,748.0
Kawasaki,3450,44000.0,92.0,Gebruikt,2005.0,Benzine,999.0
Kawasaki,3450,20645.0,53.0,Gebruikt,2009.0,Overig,650.0
Kawasaki,3590,43600.0,131.0,Gebruikt,2000.0,Benzine,1199.0
Kawasaki,3699,40000.0,72.0,Gebruikt,1997.0,Benzine,1100.0
Kawasaki,3990,51000.0,41.0,Gebruikt,1999.0,Benzine,805.0
Kawasaki,3999,47717.0,41.0,Gebruikt,1998.0,Benzine,805.0
Kawasaki,4300,85.0,54.623782675551,Gebruikt,2018.0,Not defined,786.409626719057
Kawasaki,4300,25500.0,78.0,Gebruikt,2007.0,Benzine,748.0
Kawasaki,4350,55504.0,37.0,Gebruikt,1999.0,Benzine,676.0
Kawasaki,4399,34600.0,128.0,Gebruikt,2004.0,Benzine,998.0
Kawasaki,4495,14600.0,53.0,Gebruikt,2012.0,Benzine,649.0
Honda,13990,0.0,70.0,Nieuw,2002.5164528722808,0,998.0
Honda,14990,54835.0,87.0,Gebruikt,2013.0,Super 95,1832.0
Honda,14990,0.0,66.0,Nieuw,2002.5164528722808,0,1140.0
Honda,15710,0.0,75.0,Nieuw,2002.5164528722808,0,1084.0
Honda,22710,0.0,160.0,Nieuw,2002.5164528722808,0,999.0
Honda,26990,9298.0,93.0,Gebruikt,2018.0,Super 95,1833.0
Honda,28010,0.0,93.0,Nieuw,2002.5164528722808,0,1833.0
Honda,1500,100100.0,72.0,Gebruikt,1993.0,Benzine,786.409626719057
Honda,2100,66000.0,28.0,Gebruikt,2009.0,Benzine,786.409626719057
Honda,2300,63000.0,75.0,Gebruikt,2008.0,Benzine,786.409626719057
Honda,2500,0.0,7.0,Nieuw,2002.5164528722808,0,125.0
Honda,2750,64500.0,80.0,Gebruikt,2002.0,Super 95,782.0
Honda,2750,26000.0,71.0,Gebruikt,2004.0,Benzine,600.0
Honda,2780,96858.0,54.623782675551,Gebruikt,2003.0,Benzine,996.0
Honda,2900,30000.0,21.0,Gebruikt,1990.0,Tweetakt,124.0
Honda,2990,0.0,9.0,Nieuw,2002.5164528722808,0,125.0
Honda,2990,0.0,9.0,Nieuw,2002.5164528722808,0,125.0
Honda,2990,0.0,9.0,Nieuw,2002.5164528722808,0,125.0
Honda,3000,50000.0,50.0,Gebruikt,1987.0,Benzine,786.409626719057
Honda,3500,25000.0,279.0,Gebruikt,2018.0,Benzine,786.409626719057
BMW,15950,14000.0,79.0,Gebruikt,2016.0,Benzine,1170.0
BMW,19590,655.0,121.0,Gebruikt,2017.0,Benzine,999.0
BMW,1450,79000.0,35.0,Gebruikt,1998.0,Benzine,652.0
BMW,2900,48000.0,39.0,Gebruikt,2010.0,Benzine,786.409626719057
BMW,2900,74433.0,66.0,Gebruikt,1999.0,Super 95,1085.0
BMW,2900,90875.0,71.0,Gebruikt,2001.0,Benzine,1130.0
BMW,2950,44100.0,66.0,Gebruikt,1998.0,Benzine,1100.0
BMW,3000,23265.0,13.0,Gebruikt,2002.0,Benzine,175.0
BMW,3300,60000.0,66.0,Gebruikt,1999.0,Not defined,1085.0
BMW,3400,69000.0,52.0,Gebruikt,2004.0,Benzine,786.409626719057
BMW,3475,16885.0,66.0,Gebruikt,1995.0,Benzine,1100.0
BMW,3490,61153.0,72.0,Gebruikt,2001.0,Overig,1085.0
BMW,3930,1662.0,25.0,Gebruikt,2020.0,Benzine,313.0
BMW,4200,57000.0,62.0,Gebruikt,2001.0,Benzine,786.409626719057
BMW,4390,260.0,25.0,Gebruikt,2018.0,Benzine,313.0
BMW,4400,60810.0,123.0,Gebruikt,2005.0,Benzine,1157.0
BMW,4490,59000.0,57.0,Gebruikt,2000.0,Benzine,1150.0
BMW,4600,29500.0,63.0,Gebruikt,2008.0,Benzine,786.409626719057
BMW,4990,500.0,25.0,Gebruikt,2019.0,Benzine,313.0
BMW,5488,79400.0,56.0,Gebruikt,2015.0,Benzine,798.0
Yamaha,6985,33000.0,34.0,Gebruikt,2014.0,Benzine,530.0
Yamaha,6990,48862.0,46.0,Gebruikt,2003.0,Benzine,1602.0
Yamaha,7800,19958.0,84.0,Gebruikt,2017.0,Benzine,847.0
Yamaha,7990,200.0,20.0,Gebruikt,2020.0,Benzine,292.0
Yamaha,8490,39800.0,20.0,Gebruikt,1990.0,Benzine,499.0
Yamaha,8500,0.0,54.0,Nieuw,2002.5164528722808,0,689.0
Yamaha,8990,3000.0,40.0,Gebruikt,2020.0,Benzine,942.0
Yamaha,9400,950.0,54.0,Gebruikt,2020.0,Benzine,689.0
Yamaha,9990,3000.0,54.623782675551,Gebruikt,2019.0,Not defined,849.0
Yamaha,10000,6600.0,34.0,Gebruikt,2018.0,Benzine,530.0
Yamaha,12500,11000.0,118.0,Gebruikt,2017.0,Benzine,998.0
Yamaha,13000,200.0,35.0,Gebruikt,2020.0,Benzine,530.0
Yamaha,13880,1000.0,36.0,Gebruikt,2018.0,Benzine,686.0
Yamaha,13890,0.0,85.0,Nieuw,2002.5164528722808,0,899.0
Yamaha,13900,8600.0,109.0,Gebruikt,1998.0,Not defined,998.0
Yamaha,14900,13500.0,147.0,Gebruikt,2015.0,Benzine,998.0
Yamaha,15000,4938.0,66.0,Gebruikt,2011.0,Benzine,1670.0
Yamaha,19300,0.0,147.0,Nieuw,2002.5164528722808,0,998.0
Yamaha,790,38713.0,15.0,Gebruikt,1996.0,Benzine,250.0
Yamaha,1450,50930.0,70.0,Gebruikt,1999.0,Benzine,600.0
Ducati,9500,887.0,80.0,Gebruikt,2020.0,Super 95,821.0
Ducati,9890,29999.0,112.0,Gebruikt,2016.0,Benzine,1200.0
Ducati,10950,37243.0,112.0,Gebruikt,2016.0,Benzine,1198.0
Ducati,10999,30660.0,109.0,Gebruikt,2013.0,Benzine,1198.0
Ducati,12495,8185.0,83.0,Gebruikt,2020.0,Not defined,937.0
Ducati,13100,0.0,84.0,Nieuw,2002.5164528722808,0,937.0
Ducati,13845,0.0,84.0,Nieuw,2002.5164528722808,0,937.0
Ducati,13900,14956.0,158.0,Gebruikt,2019.0,Benzine,1262.0
Ducati,14999,7643.0,112.0,Gebruikt,2018.0,Benzine,1198.0
Ducati,15000,8500.0,116.0,Gebruikt,2018.0,Benzine,1260.0
Ducati,15800,12692.0,112.0,Gebruikt,2016.0,Benzine,1198.0
Ducati,15899,10898.0,112.0,Gebruikt,2016.0,Benzine,1262.0
Ducati,15950,1400.0,110.0,Gebruikt,2016.0,Benzine,955.0
Ducati,15999,1840.0,119.0,Gebruikt,2016.0,Benzine,1199.0
Ducati,19888,6649.0,119.0,Gebruikt,2015.0,Benzine,1198.0
Ducati,20888,3610.0,136.0,Gebruikt,2015.0,Benzine,1198.0
Ducati,20916,4300.0,72.0,Gebruikt,1997.0,Benzine,916.0
Ducati,32888,58.0,132.0,Gebruikt,2018.0,Benzine,1262.0
Ducati,37205,0.0,157.0,Nieuw,2002.5164528722808,0,1103.0
Ducati,40000,186.0,154.0,Gebruikt,2020.0,Benzine,786.409626719057
Kawasaki,4500,18500.0,78.0,Gebruikt,2009.0,Benzine,748.0
Kawasaki,4695,0.0,11.0,Nieuw,2002.5164528722808,0,125.0
Kawasaki,4699,28860.0,92.0,Gebruikt,2007.0,Benzine,1000.0
Kawasaki,4795,28150.0,53.0,Gebruikt,2013.0,Benzine,649.0
Kawasaki,4990,5370.0,33.0,Gebruikt,2019.0,Benzine,399.0
Kawasaki,4999,25532.0,53.0,Gebruikt,2014.0,Not defined,649.0
Kawasaki,5199,12000.0,33.0,Gebruikt,2019.0,Benzine,400.0
Kawasaki,5299,15000.0,53.0,Gebruikt,2016.0,Benzine,650.0
Kawasaki,5499,36900.0,72.0,Gebruikt,1999.0,Benzine,1100.0
Kawasaki,5500,4250.0,78.0,Gebruikt,2012.0,Benzine,748.0
Kawasaki,5990,29633.0,114.0,Gebruikt,2007.0,Benzine,1352.0
Kawasaki,5995,10940.0,47.0,Gebruikt,1996.0,Benzine,1471.0
Kawasaki,5999,6660.0,50.0,Gebruikt,2017.0,Benzine,649.0
Kawasaki,6199,0.0,33.0,Nieuw,2002.5164528722808,0,399.0
Kawasaki,6290,3180.0,35.0,Gebruikt,2020.0,Benzine,649.0
Kawasaki,6295,29500.0,83.0,Gebruikt,2013.0,Benzine,806.0
Kawasaki,6300,6800.0,45.0,Gebruikt,2015.0,Benzine,649.0
Kawasaki,6500,5334.0,46.0,Gebruikt,2019.0,Benzine,649.0
Kawasaki,6500,15500.0,35.0,Gebruikt,2014.0,Benzine,773.0
Kawasaki,6599,16800.0,94.0,Gebruikt,2010.0,Benzine,599.0
Honda,3500,16880.0,29.0,Gebruikt,1993.0,Benzine,583.0
Honda,3570,0.0,9.0,Nieuw,2002.5164528722808,0,125.0
Honda,3790,0.0,9.0,Nieuw,2002.5164528722808,0,786.409626719057
Honda,3790,0.0,9.0,Nieuw,2002.5164528722808,0,786.409626719057
Honda,3790,0.0,9.0,Nieuw,2002.5164528722808,0,786.409626719057
Honda,3800,0.0,7.0,Nieuw,2002.5164528722808,0,125.0
Honda,3990,41522.0,69.0,Gebruikt,2003.0,Benzine,996.0
Honda,3990,0.0,10.0,Nieuw,2002.5164528722808,0,125.0
Honda,3999,37536.0,35.0,Gebruikt,2012.0,Not defined,700.0
Honda,4200,9402.0,38.0,Gebruikt,2012.0,Benzine,670.0
Honda,4700,18000.0,40.0,Gebruikt,2015.0,Benzine,750.0
Honda,5590,0.0,19.0,Nieuw,2002.5164528722808,0,786.409626719057
Honda,5590,0.0,19.0,Nieuw,2002.5164528722808,0,786.409626719057
Honda,5690,0.0,11.0,Nieuw,2002.5164528722808,0,786.409626719057
Honda,5950,26912.0,84.0,Gebruikt,2011.0,Benzine,1284.0
Honda,5990,0.0,18.0,Nieuw,2002.5164528722808,0,250.0
Honda,5990,0.0,35.0,Nieuw,2002.5164528722808,0,471.0
Honda,5995,29561.0,79.0,Gebruikt,2013.0,Super 95,998.0
Honda,6490,0.0,34.0,Nieuw,2002.5164528722808,0,471.0
Honda,6660,17623.0,66.0,Gebruikt,2018.0,Benzine,649.0
BMW,5900,54000.0,81.0,Gebruikt,2006.0,Super 95,1200.0
BMW,6200,15500.0,66.0,Gebruikt,2016.0,Benzine,800.0
BMW,6200,33400.0,112.0,Gebruikt,2008.0,Overig,1157.0
BMW,7000,1959.0,25.0,Gebruikt,2020.0,Benzine,350.0
BMW,7390,21771.0,80.0,Gebruikt,2010.0,Not defined,1170.0
BMW,7400,67816.0,77.0,Gebruikt,2008.0,Benzine,1170.0
BMW,7490,31030.0,51.0,Gebruikt,1977.0,Benzine,980.0
BMW,7499,49958.0,74.0,Gebruikt,1990.0,Benzine,980.0
BMW,7960,0.0,25.0,Nieuw,2002.5164528722808,0,350.0
BMW,8000,16510.0,66.0,Gebruikt,2017.0,Overig,798.0
BMW,8175,8414.0,44.0,Gebruikt,2016.0,Benzine,650.0
BMW,8200,25000.0,75.0,Gebruikt,2012.0,Benzine,1200.0
BMW,8350,26945.0,129.0,Gebruikt,2011.0,Benzine,1300.0
BMW,8499,64882.0,74.0,Gebruikt,1991.0,Benzine,987.0
BMW,8500,41000.0,92.0,Gebruikt,2017.0,Benzine,1170.0
BMW,8500,13000.0,49.0,Gebruikt,1975.0,Benzine,786.409626719057
BMW,8560,32837.0,127.0,Gebruikt,2010.0,Benzine,1293.0
BMW,8660,14815.0,66.0,Gebruikt,2019.0,Benzine,798.0
BMW,8760,0.0,25.0,Nieuw,2002.5164528722808,0,350.0
BMW,8990,59100.0,81.0,Gebruikt,2010.0,Benzine,1170.0
Yamaha,1695,51000.0,72.0,Gebruikt,1992.0,Benzine,1188.0
Yamaha,1990,86469.0,88.0,Gebruikt,1991.0,Benzine,1200.0
Yamaha,2200,44958.0,110.0,Gebruikt,1997.0,Benzine,998.0
Yamaha,2200,43150.0,25.0,Gebruikt,1991.0,Benzine,531.0
Yamaha,2390,18052.0,15.0,Gebruikt,2008.0,Benzine,250.0
Yamaha,2490,28500.0,88.0,Gebruikt,2000.0,Benzine,600.0
Yamaha,2699,28000.0,25.0,Gebruikt,1996.0,Benzine,535.0
Yamaha,2699,0.0,6.0,Nieuw,2002.5164528722808,0,125.0
Yamaha,2700,56000.0,33.0,Gebruikt,2006.0,Benzine,786.409626719057
Yamaha,2720,0.0,6.0,Nieuw,2002.5164528722808,0,125.0
Yamaha,2790,2150.0,3.0,Gebruikt,2019.0,Benzine,786.409626719057
Yamaha,2850,20350.0,88.0,Gebruikt,2000.0,Benzine,599.0
Yamaha,2999,8225.0,20.0,Gebruikt,1990.0,Benzine,525.0
Yamaha,2999,29500.0,25.0,Gebruikt,2000.0,Benzine,535.0
Yamaha,2999,17515.0,11.0,Gebruikt,2011.0,Benzine,125.0
Yamaha,2999,32160.0,45.0,Gebruikt,1992.0,Benzine,1063.0
Yamaha,3190,58760.0,72.0,Gebruikt,2001.0,Benzine,1300.0
Yamaha,3333,13600.0,32.0,Gebruikt,1997.0,Benzine,535.0
Yamaha,3349,0.0,9.0,Nieuw,2002.5164528722808,0,125.0
Yamaha,3399,0.0,9.0,Nieuw,2002.5164528722808,0,125.0
Ducati,40205,0.0,154.0,Nieuw,2002.5164528722808,0,1285.0
Ducati,2800,24821.0,44.0,Gebruikt,2004.0,Benzine,786.409626719057
Ducati,2995,54000.0,62.0,Gebruikt,2001.0,Benzine,944.0
Ducati,3700,25300.0,54.0,Gebruikt,2003.0,Benzine,803.0
Ducati,4700,16600.0,55.0,Gebruikt,2009.0,Benzine,696.0
Ducati,5795,5195.0,53.0,Gebruikt,1990.0,Benzine,748.0
Ducati,6500,23000.0,70.0,Gebruikt,2013.0,Benzine,786.409626719057
Ducati,7400,13500.0,54.0,Gebruikt,2018.0,Benzine,803.0
Ducati,7690,4618.0,54.0,Gebruikt,2016.0,Benzine,800.0
Ducati,7990,6830.0,54.0,Gebruikt,2017.0,Benzine,803.0
Ducati,7999,1216.0,55.0,Gebruikt,2020.0,Not defined,806.0
Ducati,8000,24500.0,94.0,Gebruikt,2014.0,Benzine,1198.0
Ducati,8499,12000.0,81.0,Gebruikt,2017.0,Not defined,937.0
Ducati,8800,16073.0,94.0,Gebruikt,2015.0,Benzine,1198.0
Ducati,8999,10172.0,101.0,Gebruikt,2014.0,Not defined,1198.0
Ducati,9450,29877.0,109.0,Gebruikt,2013.0,Benzine,1200.0
Ducati,9890,11362.0,64.0,Gebruikt,2019.0,Benzine,1079.0
Ducati,10000,4400.0,81.0,Gebruikt,2019.0,Benzine,786.409626719057
Ducati,10890,18580.0,101.0,Gebruikt,2015.0,Not defined,1198.0
Ducati,12999,1474.0,81.0,Gebruikt,2020.0,Not defined,937.0
Kawasaki,6600,17.0,54.623782675551,Gebruikt,2020.0,Not defined,786.409626719057
Kawasaki,6600,1700.0,50.0,Gebruikt,2020.0,Benzine,649.0
Kawasaki,6650,26309.0,48.0,Gebruikt,2008.0,Benzine,1471.0
Kawasaki,6790,22836.0,92.0,Gebruikt,2017.0,Benzine,948.0
Kawasaki,6899,20500.0,37.0,Gebruikt,2006.0,Benzine,900.0
Kawasaki,6900,12570.0,37.0,Gebruikt,2007.0,Benzine,698.0
Kawasaki,6990,34500.0,102.0,Gebruikt,2012.0,Benzine,1043.0
Kawasaki,6990,36533.0,141.0,Gebruikt,2008.0,Benzine,1352.0
Kawasaki,6999,0.0,50.0,Nieuw,2002.5164528722808,0,649.0
Kawasaki,7095,0.0,50.0,Nieuw,2002.5164528722808,0,649.0
Kawasaki,7111,0.0,50.0,Nieuw,2002.5164528722808,0,649.0
Kawasaki,7295,0.0,50.0,Nieuw,2002.5164528722808,0,649.0
Kawasaki,7395,0.0,50.0,Nieuw,2002.5164528722808,0,649.0
Kawasaki,7499,27850.0,103.0,Gebruikt,2013.0,Benzine,1043.0
Kawasaki,7598,0.0,50.0,Nieuw,2002.5164528722808,0,649.0
Kawasaki,7800,6000.0,92.0,Gebruikt,2019.0,Benzine,948.0
Kawasaki,7845,0.0,45.0,Nieuw,2002.5164528722808,0,649.0
Kawasaki,7890,18300.0,102.0,Gebruikt,2013.0,Benzine,1000.0
Kawasaki,7895,0.0,50.0,Nieuw,2002.5164528722808,0,649.0
Kawasaki,7990,32900.0,102.0,Gebruikt,2013.0,Benzine,1000.0
Honda,6690,0.0,34.0,Nieuw,2002.5164528722808,0,471.0
Honda,6700,34500.0,93.0,Gebruikt,2008.0,Benzine,1261.0
Honda,6790,0.0,35.0,Nieuw,2002.5164528722808,0,471.0
Honda,6900,12177.0,118.0,Gebruikt,1997.0,Benzine,1100.0
Honda,7290,0.0,35.0,Nieuw,2002.5164528722808,0,471.0
Honda,7290,0.0,35.0,Nieuw,2002.5164528722808,0,471.0
Honda,7890,33038.0,93.0,Gebruikt,2011.0,Benzine,1300.0
Honda,7990,0.0,40.0,Nieuw,2002.5164528722808,0,745.0
Honda,7990,21132.0,92.0,Gebruikt,2015.0,Super 95,998.0
Honda,8150,28451.0,127.0,Gebruikt,2013.0,Benzine,1200.0
Honda,8900,8750.0,40.0,Gebruikt,2018.0,Benzine,786.409626719057
Honda,8990,0.0,70.0,Nieuw,2002.5164528722808,0,649.0
Honda,9300,9900.0,107.0,Gebruikt,2018.0,Benzine,998.0
Honda,9500,20000.0,70.0,Gebruikt,2016.0,Benzine,786.409626719057
Honda,9699,12365.0,40.0,Gebruikt,2018.0,Not defined,750.0
Honda,9700,5200.0,40.0,Gebruikt,2019.0,Benzine,786.409626719057
Honda,9990,0.0,70.0,Nieuw,2002.5164528722808,0,649.0
Honda,11990,0.0,43.0,Nieuw,2002.5164528722808,0,786.409626719057
Honda,11990,0.0,107.0,Nieuw,2002.5164528722808,0,998.0
Honda,11990,0.0,66.0,Nieuw,2002.5164528722808,0,1140.0
BMW,9960,25200.0,117.0,Gebruikt,2015.0,Benzine,999.0
BMW,9999,65000.0,81.0,Gebruikt,2012.0,Benzine,1170.0
BMW,9999,14000.0,11.0,Gebruikt,2017.0,Elektrisch,786.409626719057
BMW,10000,8234.0,57.0,Gebruikt,2019.0,Benzine,786.409626719057
BMW,10450,48908.0,92.0,Gebruikt,2015.0,Benzine,1170.0
BMW,10990,990.0,81.0,Gebruikt,2018.0,Benzine,1170.0
BMW,10999,850.0,78.0,Gebruikt,2020.0,Benzine,895.0
BMW,11230,1.0,44.0,Gebruikt,2019.0,Benzine,649.0
BMW,11490,2500.0,70.0,Gebruikt,2019.0,Benzine,853.0
BMW,11500,0.0,55.0,Nieuw,2002.5164528722808,0,853.0
BMW,11599,11020.0,118.0,Gebruikt,2015.0,Benzine,999.0
BMW,11990,34700.0,45.0,Gebruikt,2005.0,Not defined,1170.0
BMW,11999,9456.0,81.0,Gebruikt,2016.0,Benzine,786.409626719057
BMW,12450,25540.0,118.0,Gebruikt,2013.0,Benzine,1600.0
BMW,12500,9500.0,70.0,Gebruikt,2019.0,Not defined,853.0
BMW,12790,1600.0,77.0,Gebruikt,2020.0,Benzine,895.0
BMW,12900,69061.0,93.0,Gebruikt,2014.0,Benzine,1170.0
BMW,13490,950.0,81.0,Gebruikt,2019.0,Benzine,1170.0
BMW,13630,2393.0,81.0,Gebruikt,2020.0,Benzine,1170.0
BMW,13800,5181.0,81.0,Gebruikt,2019.0,Super 95,1170.0
Yamaha,3424,0.0,8.0,Nieuw,2002.5164528722808,0,125.0
Yamaha,3424,0.0,9.0,Nieuw,2002.5164528722808,0,125.0
Yamaha,3450,28500.0,32.0,Gebruikt,1997.0,Benzine,535.0
